Source Target
434189451 316842760
319435013 316842760
323638818 316842760
585981766 316842760
159934632 316842760
298602162 316842760
328092681 316842760
45470777 316842760
211755069 316842760
293772486 316842760
47808840 316842760
359765834 316842760
33405004 316842760
902826068 316842760
467102039 316842760
336173021 316842760
526987103 316842760
275069028 316842760
721009902 316842760
355900787 316842760
521015935 316842760
577638702 837732282
577638702 196222366
577638702 394792102
577638702 265836382
394792102 577638702
380662672 577638702
265836382 577638702
837732282 577638702
196222366 577638702
238992275 81257198
238992275 60236863
81257198 238992275
60236863 238992275
29437680 77676817
77676817 29437680
624290806 876734071
624290806 476053422
624290806 536641683
624290806 1295639797
624290806 878956951
876734071 624290806
476053422 624290806
536641683 624290806
1295639797 624290806
878956951 624290806
327992205 419127109
327992205 917970337
327992205 333242718
327992205 825289016
327992205 599512672
327992205 911503812
327992205 364019786
327992205 31263956
327992205 507937367
327992205 599750238
327992205 354423520
327992205 408969595
354423520 327992205
917970337 327992205
911503812 327992205
442453151 327992205
31263956 327992205
599750238 327992205
419127109 327992205
507937367 327992205
825289016 327992205
408969595 327992205
599512672 327992205
333242718 327992205
540879451 101530641
540879451 966976658
540879451 954526356
540879451 830548507
540879451 737938728
540879451 491723693
540879451 271382069
540879451 383857997
540879451 1511955152
540879451 812250067
540879451 2198493529
540879451 417443042
540879451 69737069
540879451 70045040
540879451 1384745587
478143115 540879451
101530641 540879451
263405458 540879451
954526356 540879451
966976658 540879451
737938728 540879451
491723693 540879451
271382069 540879451
383857997 540879451
812250067 540879451
417443042 540879451
69737069 540879451
70045040 540879451
1384745587 540879451
575055291 852072780
575055291 318704018
575055291 210096174
575055291 704219410
575055291 1378285626
1151200777 575055291
318704018 575055291
210096174 575055291
704219410 575055291
1378285626 575055291
371064697 1337868295
371064697 1220338074
371064697 399745403
52630434 371064697
1337868295 371064697
68008403 371064697
423862746 371064697
399745403 371064697
16366972 5385272
16366972 109637697
16366972 1287235652
16366972 1169950790
16366972 252291169
16366972 22629449
16366972 314888781
16366972 149923918
16366972 251844193
16366972 421453413
16366972 44183146
16366972 48562824
16366972 452240528
16366972 424540322
16366972 55724198
16366972 46397611
16366972 16704192
16366972 69966624
16366972 34267331
16366972 212503757
16366972 36887253
16366972 71611608
16366972 772745946
16366972 15066575
16366972 440596767
16366972 272629029
16366972 311662376
16366972 470431531
16366972 594068274
16366972 873861427
16366972 17625397
16366972 17917257
16366972 103625044
16366972 510995251
16366972 16699773
16366972 487779307
16366972 263886213
16366972 205247367
16366972 542869405
16366972 23762849
16366972 23391140
16366972 458024877
16366972 59193262
16366972 2229931442
16366972 237990326
16366972 17022537
16366972 33386443
16366972 586254799
16366972 21221343
16366972 1194998760
16366972 41641466
21627276 16366972
452240528 16366972
312695915 16366972
57940248 16366972
16321818 16366972
23391140 16366972
23762849 16366972
60434210 16366972
16271908 16366972
21221343 16366972
46397611 16366972
470431531 16366972
44185900 16366972
59193262 16366972
542869405 16366972
46151227 16366972
573782919 16366972
237990326 16366972
22629449 16366972
5385272 16366972
17917257 16366972
17625397 16366972
16704192 16366972
109637697 16366972
33386443 16366972
1287235652 16366972
1169950790 16366972
50324167 16366972
17022537 16366972
23359535 16366972
586254799 16366972
350551844 16366972
36887253 16366972
71611608 16366972
465961433 16366972
15066575 16366972
21950044 16366972
251844193 16366972
16752739 16366972
421453413 16366972
130238097 16366972
205247367 16366972
103625044 16366972
16699773 16366972
45256459 2157853455
179686132 833899225
833899225 179686132
258611669 515854282
258611669 52156269
52156269 258611669
33196667 309058416
309058416 33196667
236600541 381064742
236600541 87839121
236600541 363848908
236600541 182995874
236600541 577510557
236600541 240863601
236600541 31566610
236600541 616725270
236600541 47714586
236600541 403753980
236600541 830127258
247662214 236600541
47714586 236600541
514707976 236600541
2203533196 236600541
503955342 236600541
87839121 236600541
31566610 236600541
59019927 236600541
830127258 236600541
577510557 236600541
182995874 236600541
381064742 236600541
240863601 236600541
630796976 236600541
69184956 236600541
2159633986 236600541
363848908 236600541
412606686 236600541
403753980 236600541
556577258 236600541
273159181 52865666
273159181 514868779
273159181 631172873
273159181 1287072012
273159181 519088157
273159181 415646751
273159181 159934632
273159181 1428175147
273159181 285177136
273159181 311057204
273159181 451937434
273159181 542952376
273159181 355340601
273159181 586893855
273159181 571793141
273159181 415917888
273159181 1090586317
273159181 625169095
273159181 47808840
273159181 33405004
273159181 415135821
273159181 411966426
273159181 415107548
273159181 710999333
273159181 513951842
273159181 805735274
273159181 370456302
273159181 221173236
273159181 1274129598
273159181 319875198
273159181 58715285
514868779 273159181
631172873 273159181
1287072012 273159181
519088157 273159181
586893855 273159181
355064486 273159181
159934632 273159181
1428175147 273159181
285177136 273159181
311057204 273159181
451937434 273159181
542952376 273159181
415917888 273159181
625169095 273159181
47808840 273159181
33405004 273159181
1090586317 273159181
415107548 273159181
513951842 273159181
805735274 273159181
221173236 273159181
1274129598 273159181
415646751 273159181
319875198 273159181
58715285 273159181
203068349 276322466
276322466 203068349
221875816 615325753
221875816 800057042
615325753 221875816
800057042 221875816
124303761 55818365
55818365 124303761
53302470 124303761
423821388 394423041
423821388 570937988
423821388 124885765
423821388 24957185
423821388 355935368
423821388 827808398
423821388 404461584
423821388 517843346
423821388 503392531
423821388 1113296024
423821388 311662376
423821388 459930928
423821388 790579464
423821388 408570162
423821388 498350134
423821388 715412676
423821388 117988044
423821388 596040783
423821388 952566864
423821388 293200470
423821388 287945491
423821388 453558747
423821388 509393552
423821388 351842402
423821388 1149547747
423821388 1574338916
423821388 379776359
423821388 719617132
423821388 157757171
423821388 377579710
423821388 422013050
423821388 215265406
423821388 497866111
24957185 423821388
346380094 423821388
570937988 423821388
124885765 423821388
394423041 423821388
355935368 423821388
827808398 423821388
404461584 423821388
517843346 423821388
503392531 423821388
1113296024 423821388
311662376 423821388
790579464 423821388
408570162 423821388
498350134 423821388
377579710 423821388
715412676 423821388
459930928 423821388
117988044 423821388
596040783 423821388
952566864 423821388
293200470 423821388
112833370 423821388
453558747 423821388
509393552 423821388
351842402 423821388
1149547747 423821388
1574338916 423821388
379776359 423821388
719617132 423821388
378911470 423821388
157757171 423821388
422013050 423821388
497866111 423821388
342447842 1295639797
342447842 68647111
342447842 344243144
342447842 624351947
342447842 322919952
342447842 460536163
342447842 709644468
342447842 494655320
342447842 524633562
342447842 211755069
342447842 97304351
1228902240 342447842
68647111 342447842
344243144 342447842
624351947 342447842
336173021 342447842
322919952 342447842
709644468 342447842
471636246 342447842
494655320 342447842
524633562 342447842
211755069 342447842
1295639797 342447842
334712733 341843747
334712733 410775628
334712733 44199763
334712733 723082488
334712733 404438237
723082488 334712733
44199763 334712733
341843747 334712733
410775628 334712733
1164710894 338335970
1164710894 142780964
559163168 1164710894
338335970 1164710894
142780964 1164710894
420063323 516670721
420063323 47029506
420063323 528901763
420063323 355935368
420063323 613572746
420063323 339258818
420063323 1228902240
420063323 442453151
420063323 710999333
420063323 1180282440
420063323 1276357560
420063323 521844410
420063323 1018784700
420063323 268652997
420063323 445831366
420063323 344243144
420063323 335345484
420063323 866434508
420063323 2192226509
420063323 383857997
420063323 1240315986
420063323 377440982
420063323 494655320
420063323 524633562
420063323 378926172
420063323 468501471
420063323 580230881
420063323 454464866
420063323 271730916
420063323 1228410716
516670721 420063323
47029506 420063323
355935368 420063323
1228902240 420063323
442453151 420063323
1180282440 420063323
1276357560 420063323
521844410 420063323
1018784700 420063323
268652997 420063323
445831366 420063323
344243144 420063323
335345484 420063323
866434508 420063323
2192226509 420063323
383857997 420063323
230323409 420063323
1240315986 420063323
377440982 420063323
494655320 420063323
524633562 420063323
378926172 420063323
468501471 420063323
454464866 420063323
1228410716 420063323
70453498 420063323
60333662 552292532
60333662 249805079
60333662 100030430
552292532 60333662
249805079 60333662
100030430 60333662
1071902227 326887460
1071902227 622477128
1071902227 495197668
1071902227 529735677
1071902227 1857546704
1071902227 267049429
326887460 1071902227
495197668 1071902227
1857546704 1071902227
267049429 1071902227
1081344762 371493185
1081344762 889097353
1081344762 926445709
1081344762 502311666
1081344762 543088020
1081344762 484536990
1365236226 1081344762
889097353 1081344762
926445709 1081344762
850061970 1081344762
543088020 1081344762
426785564 1081344762
484536990 1081344762
178747189 1081344762
371493185 1081344762
188417746 1081344762
470450388 1081344762
178322773 1081344762
176514779 1081344762
502311666 1081344762
443173805 245069312
443173805 273628289
443173805 357759494
443173805 337240457
443173805 2203533196
443173805 464792211
443173805 363848908
443173805 542039748
443173805 47714586
443173805 337456156
443173805 830127258
443173805 1064412835
443173805 539191589
443173805 630004391
443173805 542121640
443173805 123081520
443173805 269624760
443173805 277246790
443173805 120490061
443173805 628870659
443173805 63559352
443173805 1681828820
443173805 467102039
443173805 414006106
443173805 412606686
443173805 370460383
443173805 520882148
443173805 251236197
443173805 37794920
443173805 397456873
443173805 454536045
443173805 240863601
443173805 420546943
443173805 403753980
443173805 532671998
443173805 281107327
245069312 443173805
273628289 443173805
357759494 443173805
337240457 443173805
2203533196 443173805
464792211 443173805
59019927 443173805
542039748 443173805
830127258 443173805
337456156 443173805
47714586 443173805
123081520 443173805
